Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs11088309-<b>G</b>,5 x 10-11,,0.14254,1.06024,'-,[1.04-1.08],RUNX1,Asthma,asthma,GCST009798,21:35092334
rs112401631-<b>A</b>,3 x 10-10,,0.0228,1.14743,'-,[1.10-1.20],"SMARCE1, CCR7",Asthma,asthma,GCST009798,17:40608272
rs11746314-<b>G</b>,2 x 10-10,,0.05824,1.09052,'-,[1.06-1.12],CYFIP2,Asthma,asthma,GCST009798,5:157325949
rs117552144-<b>T</b>,7 x 10-10,,0.06675,1.08502,'-,[1.06-1.11],GNA15,Asthma,asthma,GCST009798,19:3136093
rs117683492-<b>A</b>,4 x 10-7,,0.01867,1.12276,'-,[1.07-1.17],SMAD3,Asthma,asthma,GCST009798,15:67121286
rs12123821-<b>T</b>,2 x 10-21,,0.04817,1.15003,'-,[1.12-1.18],FLG-AS1,Asthma,asthma,GCST009798,1:152206676
rs61816761-<b>A</b>,1 x 10-22,,0.02344,1.23696,'-,[1.19-1.29],"FLG, FLG-AS1",Asthma,asthma,GCST009798,1:152313385
rs61894547-<b>T</b>,4 x 10-35,,0.05169,1.18535,'-,[1.15-1.22],EMSY,Asthma,asthma,GCST009798,11:76537586
rs6926894-<b>C</b>,2 x 10-126,,0.59076,1.16642,'-,[1.15-1.18],HLA-DQA1,Asthma,asthma,GCST009798,6:32644653
rs7100961-<b>T</b>,1 x 10-6,,0.31085,1.03339,'-,[1.02-1.05],KRT8P37,Asthma,asthma,GCST009798,10:8419000
rs72743461-<b>A</b>,1 x 10-45,,0.23712,1.1093,'-,[1.09-1.13],SMAD3,Asthma,asthma,GCST009798,15:67149412
rs7423358-<b>C</b>,1 x 10-9,,0.75812,1.04605,'-,[1.03-1.06],"TDGF1P2, CCL20",Asthma,asthma,GCST009798,2:227840005
rs7936070-<b>T</b>,2 x 10-45,,0.47685,1.0932,'-,[1.08-1.11],"EMSY, LINC02757",Asthma,asthma,GCST009798,11:76582483
rs7961712-<b>A</b>,6 x 10-11,,0.84991,1.06067,'-,[1.04-1.08],PLXNC1,Asthma,asthma,GCST009798,12:94211187
rs802731-<b>G</b>,3 x 10-10,,0.27087,1.04538,'-,[1.03-1.06],"THEMIS, PTPRK",Asthma,asthma,GCST009798,6:127958284
rs8129030-<b>A</b>,1 x 10-8,,0.63199,1.03808,'-,[1.02-1.05],RUNX1,Asthma,asthma,GCST009798,21:35340290
rs912131-<b>G</b>,3 x 10-16,,0.70387,1.05852,'-,[1.04-1.07],UBAC2,Asthma,asthma,GCST009798,13:99380092
rs917115-<b>C</b>,9 x 10-13,,0.20851,1.05671,'-,[1.04-1.07],JAZF1,Asthma,asthma,GCST009798,7:28132967
rs9290877-<b>C</b>,5 x 10-11,,0.30155,1.04585,'-,[1.03-1.06],LPP,Asthma,asthma,GCST009798,3:188724692
rs142021700-<b>C</b>,3 x 10-9,,0.01,3.95,'-,[2.51-6.21],RTTN,Hypopharyngeal or laryngeal cancer,"laryngeal squamous cell carcinoma, hypopharynx cancer",GCST010285,18:70034347
rs77045180-<b>T</b>,1 x 10-7,,0.02,2.51,'-,[3.52-1.79],AKR1C1,Hypopharyngeal or laryngeal cancer,"laryngeal squamous cell carcinoma, hypopharynx cancer",GCST010285,10:4981859
rs17073533-<b>?</b>,8 x 10-8,,NR,2,'-,[1.56-2.56],MAGI1,Ocular sarcoidosis in sarcoidosis,"ocular sarcoidosis, Sarcoidosis",GCST010052,3:65706699
rs261562-<b>T</b>,8 x 10-6,,NR,2.45,'-,[1.65-3.63],"SRSF3P2, GAPDHP30",Ocular sarcoidosis in sarcoidosis,"ocular sarcoidosis, Sarcoidosis",GCST010052,8:96002361
rs7953516-<b>T</b>,3 x 10-7,,NR,1.93,'-,[1.50-2.48],"BICD1, RESF1",Ocular sarcoidosis in sarcoidosis,"ocular sarcoidosis, Sarcoidosis",GCST010052,12:32044036
rs133666-<b>G</b>,1 x 10-6,,NR,1.9,'-,[1.47-2.45],MIR3201,Ocular sarcoidosis in sarcoidosis,"ocular sarcoidosis, Sarcoidosis",GCST010052,22:48331447
chr4:31358146-<b>G</b>,9 x 10-6,,NR,4.65,'-,[2.36-9.17],'-,Ocular sarcoidosis in sarcoidosis,"ocular sarcoidosis, Sarcoidosis",GCST010051,Mapping not available
chr5:124254518-<b>T</b>,4 x 10-6,,NR,4.41,'-,[2.35-8.28],'-,Ocular sarcoidosis in sarcoidosis,"ocular sarcoidosis, Sarcoidosis",GCST010051,Mapping not available
rs186507655-<b>A</b>,5 x 10-10,(subset analysis),NR,'-,'-,'-,"DVL1, MXRA8",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,1:1351675
rs2075570-<b>T</b>,5 x 10-6,(subset analysis),NR,'-,'-,'-,MTX1,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,1:155212373
rs481519-<b>T</b>,2 x 10-9,(subset analysis),NR,'-,'-,'-,NEK10,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,3:27285723
rs7679673-<b>A</b>,1 x 10-10,(subset analysis),NR,'-,'-,'-,TET2,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,4:105140377
rs7725218-<b>A</b>,2 x 10-10,(subset analysis),NR,'-,'-,'-,TERT,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,5:1282299
rs1862626-<b>T</b>,4 x 10-12,(subset analysis),NR,'-,'-,'-,MAP3K1,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,5:56737113
rs147680653-<b>G</b>,1 x 10-6,(subset analysis),NR,'-,'-,'-,"HLA-V, IFITM4P",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:29785031
rs115707823-<b>A</b>,5 x 10-7,(subset analysis),NR,'-,'-,'-,"MICC, UBQLN1P1",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:30374976
rs115392158-<b>G</b>,3 x 10-7,(subset analysis),NR,'-,'-,'-,"LINC02571, HLA-B",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:31347004
rs147527678-<b>C</b>,6 x 10-8,(subset analysis),NR,'-,'-,'-,"HLA-DQB1, MTCO3P1",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:32699696
rs1011970-<b>T</b>,5 x 10-6,(subset analysis),NR,'-,'-,'-,CDKN2B-AS1,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,9:22062135
rs11200014-<b>A</b>,8 x 10-35,(subset analysis),NR,'-,'-,'-,FGFR2,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,10:121575416
rs7931342-<b>G</b>,4 x 10-14,(subset analysis),NR,'-,'-,'-,"MYEOV, SMIM38",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,11:69227030
rs148883465-<b>G</b>,3 x 10-8,(subset analysis),NR,'-,'-,'-,MIR4693,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,11:103813371
rs11168936-<b>C</b>,9 x 10-7,(subset analysis),NR,'-,'-,'-,TUBA1C,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,12:49251457
rs73110464-<b>T</b>,2 x 10-15,(subset analysis),NR,'-,'-,'-,KRT8,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,12:52918828
rs3184504-<b>C</b>,1 x 10-6,(subset analysis),NR,'-,'-,'-,"SH2B3, ATXN2",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, squamous cell lung carcinoma, lung adenocarcinoma",GCST003588,12:111446804
rs11571818-<b>C</b>,5 x 10-10,(subset analysis),NR,'-,'-,'-,BRCA2,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,13:32394673
rs11844632-<b>A</b>,3 x 10-10,(subset analysis),NR,'-,'-,'-,RAD51B,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,14:68559662
rs12601991-<b>T</b>,7 x 10-28,(subset analysis),NR,'-,'-,'-,HNF1B,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,17:37741642
rs4808075-<b>C</b>,2 x 10-9,(subset analysis),NR,'-,'-,'-,"BABAM1, USHBP1",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,19:17279482
rs11907546-<b>T</b>,3 x 10-6,(subset analysis),NR,'-,'-,'-,"RPS2P1, ASIP",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,20:34131991
rs141752671-<b>G</b>,1 x 10-7,(subset analysis),NR,'-,'-,'-,'-,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,11:103745837
rs11065979-<b>T</b>,5 x 10-6,(subset analysis),NR,'-,'-,'-,"BRAP, ATXN2-AS",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,12:111621753
rs2300206-<b>C</b>,6 x 10-6,(subset analysis),NR,'-,'-,'-,RALY,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,20:34002002
rs56084662-<b>A</b>,4 x 10-9,(subset analysis),NR,'-,'-,'-,FRY,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,13:32295727
rs1057941-<b>A</b>,2 x 10-7,,NR,1.1,'-,[NR],GBAP1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,1:155216951
rs2974935-<b>T</b>,2 x 10-7,,NR,1.1,'-,[NR],MTX1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,1:155212052
rs11119608-<b>T</b>,1 x 10-7,,NR,1.1111112,'-,[NR],KCNH1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,1:210816167
rs75316749-<b>G</b>,2 x 10-7,,NR,1.1,'-,[NR],"MECOM, LINC01997",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,3:169043635
rs115707823-<b>A</b>,2 x 10-6,,NR,1.1,'-,[NR],"MICC, UBQLN1P1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:30374976
rs115392158-<b>G</b>,9 x 10-6,,NR,1.1,'-,[NR],"LINC02571, HLA-B",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:31347004
rs147527678-<b>C</b>,5 x 10-7,,NR,1.1,'-,[NR],"HLA-DQB1, MTCO3P1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:32699696
rs4604234-<b>C</b>,6 x 10-6,,NR,1.1,'-,[NR],"RPSAP72, RPL17P25",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:80398959
rs12349081-<b>A</b>,6 x 10-6,,NR,1.1,'-,[NR],"CDKN2A-DT, MTAP",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,9:21951903
rs1011970-<b>T</b>,2 x 10-7,,NR,1.1,'-,[NR],CDKN2B-AS1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,9:22062135
rs3184504-<b>C</b>,2 x 10-6,,NR,1.1,'-,[NR],"SH2B3, ATXN2",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,12:111446804
rs11571833-<b>T</b>,8 x 10-12,,NR,1.6,'-,[NR],BRCA2,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,13:32398489
rs12601991-<b>T</b>,1 x 10-9,,NR,1.1,'-,[NR],HNF1B,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,17:37741642
rs4808075-<b>C</b>,4 x 10-7,,NR,1.1,'-,[NR],"BABAM1, USHBP1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,19:17279482
rs11907546-<b>C</b>,3 x 10-9,,NR,1.1111112,'-,[NR],"RPS2P1, ASIP",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,20:34131991
rs56404467-<b>A</b>,1 x 10-7,,NR,1.2,'-,[NR],FRY,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,13:32265853
rs2300206-<b>G</b>,2 x 10-8,,NR,1.1111112,'-,[NR],RALY,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,20:34002002
rs2869967-<b>C</b>,6 x 10-10,(EA),0.41,1.38,'-,[1.25-1.53],FAM13A,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,4:88948181
rs34391416-<b>A</b>,5 x 10-8,(EA),0.05,1.93,'-,[1.53-2.45],CRACR2B,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,11:831818
rs139257032-<b>T</b>,3 x 10-7,(EA),0.02,3.35,'-,[2.12-5.30],CFAP221,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,2:119571288
rs12910412-<b>G</b>,5 x 10-7,(EA),0.46,1.3,'-,[1.17-1.44],"LINC01581, H3P40",Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,15:94163844
rs13141641-<b>T</b>,3 x 10-6,(EA),0.58,1.27,'-,[NR],"HHIP-AS1, KRT18P51",Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,4:144585304
rs12914385-<b>T</b>,3 x 10-6,(EA),0.42,1.27,'-,[NR],CHRNA3,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,15:78606381
rs4416442-<b>?</b>,2 x 10-10,,0.4,1.36,'-,[1.24-1.50],FAM13A,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,4:88945562
rs12914385-<b>?</b>,2 x 10-8,,0.42,1.32,'-,[1.20-1.45],CHRNA3,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,15:78606381
rs34391416-<b>?</b>,3 x 10-7,,0.05,1.85,'-,[1.46-2.34],CRACR2B,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,11:831818
rs12692398-<b>A</b>,3 x 10-8,"(EA, COPDGene + GenKOLS)",0.2,1.44,'-,[1.26-1.64],CYS1,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,2:10060189
rs142700918-<b>G</b>,1 x 10-6,"(EA, COPDGene + GenKOLS)",0.93,1.78,'-,[1.41-2.25],CSMD1,Chronic bronchitis and chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002625,8:3448320
rs114931935-<b>A</b>,5 x 10-7,,0.04,1.88,'-,[1.47-2.40],"Y_RNA, RPL31P11",Chronic bronchitis in chronic obstructive pulmonary disease,"chronic obstructive pulmonary disease, chronic bronchitis",GCST002621,1:161690011
rs9273373-<b>G</b>,4 x 10-14,,0.54,1.24,'-,[1.17-1.30],"HLA-DQA1, HLA-DQB1",Asthma and hay fever,"seasonal allergic rhinitis, asthma",GCST002322,6:32658824
rs4833095-<b>T</b>,5 x 10-12,,0.74,1.2,'-,[1.14-1.26],TLR1,Asthma and hay fever,"seasonal allergic rhinitis, asthma",GCST002322,4:38798089
rs1438673-<b>C</b>,3 x 10-11,,0.49,1.16,'-,[1.11-1.21],"WDR36, RPS3AP21",Asthma and hay fever,"seasonal allergic rhinitis, asthma",GCST002322,5:111131801
rs10197862-<b>A</b>,4 x 10-11,,0.85,1.24,'-,[1.16-1.32],"IL18R1, IL1RL1",Asthma and hay fever,"seasonal allergic rhinitis, asthma",GCST002322,2:102350089
