ID,Imprinted Gene,Gene,Paternal/Maternal,Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location,Grouping
1056,HNF1A,HNF1A,Not specified,rs2244608-<b>A</b>,2 x 10-13,(women),0.37470001,'-,0.0344 mg/dL decrease,[0.025-0.044],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008973,12:120979185,Kidney
1057,HNF1A,HNF1A,Not specified,rs2244608-<b>A</b>,8 x 10-8,(women),0.68,'-,0.036 mg/dl increase,[0.023-0.049],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST001791,12:120979185,Kidney
1060,HNF1A,HNF1A,Not specified,rs1169303-<b>A</b>,5 x 10-12,,0.51,'-,0.0126 unit increase,[0.009-0.0162],HNF1A,Urate levels,urate measurement,GCST011119,12:120998573,Kidney
1075,HNF1A,HNF1A,Not specified,rs7979473-<b>A</b>,3 x 10-22,,0.4,'-,0.0792 unit increase,'-,HNF1A,Galectin-3 levels,galectin-3 measurement,GCST90012009,12:120982457,Kidney
1116,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,2 x 10-9,,NR,'-,0.02719 unit decrease,[0.018-0.036],"HNF1A-AS1, HNF1A",Chloride levels,chloride measurement,GCST006030,12:120978847,Kidney
1197,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,5 x 10-8,(East Asian),0.4958,'-,0.0355 mg/dL increase,[0.023-0.048],"HNF1A-AS1, HNF1A",Urate levels,urate measurement,GCST008972,12:120978847,Kidney
1198,HNF1A,HNF1A-AS1,Not specified,rs1800574-<b>T</b>,3 x 10-12,,0.0314,'-,0.080982 mg/dL decrease,[0.058-0.104],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008971,12:120979061,Kidney
1199,HNF1A,HNF1A-AS1,Not specified,rs1800574-<b>T</b>,3 x 10-14,,0.033,'-,0.0846 mg/dL decrease,[0.063-0.106],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008972,12:120979061,Kidney
1200,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>A</b>,2 x 10-13,(women),0.37470001,'-,0.0344 mg/dL decrease,[0.025-0.044],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008973,12:120979185,Kidney
1201,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>A</b>,8 x 10-8,(women),0.68,'-,0.036 mg/dl increase,[0.023-0.049],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST001791,12:120979185,Kidney
2894,RAC1,TIAM1,Not specified,rs580140-<b>G</b>,3 x 10-6,,0.28,'-,0.184 unit decrease,[0.11-0.26],TIAM1,Renal sinus fat,renal sinus adipose tissue measurement,GCST001304,21:31445194,Kidney
1036,HNF1A,HNF1A,Not specified,rs7979473-<b>?</b>,3 x 10-126,,NR,'-,0.09719 unit increase,[0.089-0.105],HNF1A,Gamma glutamyl transferase levels,serum gamma-glutamyl transferase measurement,GCST006019,12:120982457,Liver
1037,HNF1A,HNF1A,Not specified,rs7979478-<b>?</b>,3 x 10-15,,NR,'-,0.035 unit decrease,[0.026-0.044],HNF1A,Gamma glutamyl transferase levels in low alcohol consumption,"serum gamma-glutamyl transferase measurement, alcohol consumption measurement",GCST007380,12:120982460,Liver
1038,HNF1A,HNF1A,Not specified,rs1183910-<b>?</b>,5 x 10-141,,'-,'-,0.1014 unit increase,[0.094-0.109],HNF1A,Gamma glutamyl transferase levels,serum gamma-glutamyl transferase measurement,GCST011349,12:120983004,Liver
1039,HNF1A,HNF1A,Not specified,rs2393791-<b>G</b>,7 x 10-30,,0.48,'-,0.0076 IU/L increase,[0.0062-0.0090],HNF1A,Gamma glutamyl transpeptidase,serum gamma-glutamyl transferase measurement,GCST001234,12:120986153,Liver
1040,HNF1A,HNF1A,Not specified,rs7310409-<b>G</b>,7 x 10-45,,0.59,'-,6.8 % increase,[5.70-7.80],HNF1A,Liver enzyme levels (gamma-glutamyl transferase),serum gamma-glutamyl transferase measurement,GCST001277,12:120987058,Liver
1079,HNF1A,HNF1A,Not specified,rs9738226-<b>?</b>,1 x 10-12,,'-,'-,0.0287 unit decrease,[0.021-0.037],HNF1A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST011353,12:120985856,Liver
1080,HNF1A,HNF1A,Not specified,rs9738226-<b>A</b>,1 x 10-116,,0.38,'-,23 z-score increase,'-,HNF1A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST90011900,12:120985856,Liver
1081,HNF1A,HNF1A,Not specified,rs2393791-<b>C</b>,3 x 10-13,,0.354,'-,0.03 unit increase,[0.02-0.04],HNF1A,Serum alkaline phosphatase levels,alkaline phosphatase measurement,GCST009652,12:120986153,Liver
1186,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>G</b>,2 x 10-18,,0.31,'-,0.132 unit decrease,[0.10-0.16],"HNF1A-AS1, HNF1A",Gamma glutamyl transferase levels,serum gamma-glutamyl transferase measurement,GCST001307,12:120978847,Liver
2463,RAC1,PAK1,Not specified,rs7925753-<b>A</b>,1 x 10-8,(CYP1A2),0.01394,'-,0.5293 unit increase,NR,PAK1,Protein quantitative trait loci (liver),protein measurement,GCST011427,11:77410762,Liver
2912,RAC1,TIAM2,Not specified,rs2475863-<b>C</b>,2 x 10-8,(DIABLO),0.01045,'-,0.01142 unit increase,NR,TIAM2,Protein quantitative trait loci (liver),protein measurement,GCST011427,6:155000213,Liver
2913,RAC1,TIAM2,Not specified,rs138845881-<b>T</b>,1 x 10-8,(EMILIN2),0.01045,'-,0.1163 unit increase,NR,TIAM2,Protein quantitative trait loci (liver),protein measurement,GCST011427,6:155143411,Liver
1041,HNF1A,HNF1A,Not specified,rs6489785-<b>?</b>,1 x 10-6,(less than or equal to),NR,'-,'-,'-,"HNF1A-AS1, RPL12P33",Longevity,longevity,GCST000785,12:120925921,Longevity
1187,HNF1A,HNF1A-AS1,Not specified,rs6489785-<b>?</b>,1 x 10-6,(less than or equal to),NR,'-,'-,'-,"HNF1A-AS1, RPL12P33",Longevity,longevity,GCST000785,12:120925921,Longevity
408,ESR2,ESR2,Not specified,rs2256191-<b>T</b>,7 x 10-9,,0.654644,'-,0.00750751 unit increase,[0.0049-0.0102],"ESR2, SYNE2",Total testosterone levels,testosterone measurement,GCST90012114,14:64190137,Male Reproductive System
409,ESR2,ESR2,Not specified,rs2781379-<b>T</b>,2 x 10-8,,0.650113,'-,0.0118666 unit increase,[0.0078-0.016],"ESR2, SYNE2",Bioavailable testosterone levels,testosterone measurement,GCST90012104,14:64196365,Male Reproductive System
411,ESR2,ESR2,Not specified,rs79133931-<b>T</b>,1 x 10-6,,0.088,1.195,'-,[1.11-1.28],"ESR2, SYNE2",Prostate cancer,prostate carcinoma,GCST011046,14:64221208,Male Reproductive System
412,ESR2,ESR2,Not specified,rs58262369-<b>T</b>,6 x 10-10,,0.072,1.28,'-,[NR],ESR2,Prostate cancer,prostate carcinoma,GCST003148,14:64227194,Male Reproductive System
1042,HNF1A,HNF1A,Not specified,rs7139079-<b>G</b>,1 x 10-16,,0.407287,'-,0.0220891 unit increase,[0.017-0.027],HNF1A-AS1,Bioavailable testosterone levels,testosterone measurement,GCST90012102,12:120977490,Male Reproductive System
1043,HNF1A,HNF1A,Not specified,rs1169289-<b>G</b>,3 x 10-11,,0.439895,'-,0.0194662 unit increase,[0.014-0.025],"HNF1A, HNF1A-AS1",Total testosterone levels,testosterone measurement,GCST90012112,12:120978819,Male Reproductive System
1044,HNF1A,HNF1A,Not specified,rs7979473-<b>A</b>,1 x 10-17,,0.385355,'-,0.017473 unit increase,[0.013-0.022],HNF1A,Bioavailable testosterone levels,testosterone measurement,GCST90012104,12:120982457,Male Reproductive System
1045,HNF1A,HNF1A,Not specified,rs2393775-<b>A</b>,3 x 10-17,,0.622735,'-,0.0263801 unit increase,[0.02-0.033],HNF1A,Total testosterone levels,testosterone measurement,GCST90012113,12:120986771,Male Reproductive System
1188,HNF1A,HNF1A-AS1,Not specified,rs7139079-<b>G</b>,1 x 10-16,,0.407287,'-,0.0220891 unit increase,[0.017-0.027],HNF1A-AS1,Bioavailable testosterone levels,testosterone measurement,GCST90012102,12:120977490,Male Reproductive System
1189,HNF1A,HNF1A-AS1,Not specified,rs1169289-<b>G</b>,3 x 10-11,,0.439895,'-,0.0194662 unit increase,[0.014-0.025],"HNF1A, HNF1A-AS1",Total testosterone levels,testosterone measurement,GCST90012112,12:120978819,Male Reproductive System
2969,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-11,,NR,1.262,'-,[1.18-1.35],TP53,Prostate cancer,prostate carcinoma,GCST011049,17:7668434,Male Reproductive System
3028,TP53,WRAP53,Not specified,rs34289079-<b>C</b>,4 x 10-9,(men),0.096,'-,0.106121 unit decrease,[0.071-0.141],WRAP53,Testosterone levels,testosterone measurement,GCST008884,17:7690001,Male Reproductive System
1090,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,2 x 10-28,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Mental or Behavioural Disorder
1091,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,4 x 10-9,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"alcohol drinking, high density lipoprotein cholesterol measurement",GCST008084,12:120979185,Mental or Behavioural Disorder
1093,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,1 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Mental or Behavioural Disorder
1094,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,2 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Mental or Behavioural Disorder
1095,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,3 x 10-26,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Mental or Behavioural Disorder
1096,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,1 x 10-7,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"alcohol consumption measurement, high density lipoprotein cholesterol measurement",GCST008075,12:120979185,Mental or Behavioural Disorder
1216,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,2 x 10-28,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Mental or Behavioural Disorder
1217,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,4 x 10-9,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"alcohol drinking, high density lipoprotein cholesterol measurement",GCST008084,12:120979185,Mental or Behavioural Disorder
1218,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,1 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Mental or Behavioural Disorder
1219,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,2 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Mental or Behavioural Disorder
1220,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,3 x 10-26,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Mental or Behavioural Disorder
1221,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,1 x 10-7,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"alcohol consumption measurement, high density lipoprotein cholesterol measurement",GCST008075,12:120979185,Mental or Behavioural Disorder
96,RAC1,CYRIB,Not specified,rs16904179-<b>?</b>,7 x 10-7,(Whole cohort; AA),NR,'-,'-,'-,"CYRIB, AC022973.3",Post-traumatic stress disorder (asjusted for relatedness),post-traumatic stress disorder,GCST002037,8:129946705,Mental or Behavioural Disorder
97,RAC1,CYRIB,Not specified,rs147237681-<b>C</b>,6 x 10-9,,0.9863,'-,0.6113 unit decrease,[0.41-0.82],CYRIB,Psychoticism,psychotic symptom measurement,GCST90013456,8:130015232,Mental or Behavioural Disorder
388,ESR2,ESR2,Not specified,rs915057-<b>?</b>,3 x 10-9,,'-,'-,'-,'-,"ESR2, SYNE2","Anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)","anorexia nervosa, obsessive-compulsive disorder, attention deficit hyperactivity disorder, Tourette syndrome, unipolar depression, schizophrenia, autism spectrum disorder, bipolar disorder",GCST009600,14:64219489,Mental or Behavioural Disorder
389,ESR2,ESR2,Not specified,rs7146434-<b>?</b>,3 x 10-11,,NR,'-,0.013552505 unit decrease,[0.0096-0.0176],ESR2,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)","schizophrenia, intelligence, self reported educational attainment",GCST008595,14:64259785,Mental or Behavioural Disorder
413,ESR2,ESR2,Not specified,rs915057-<b>?</b>,4 x 10-8,,'-,'-,'-,'-,"ESR2, SYNE2",Depressive symptoms (MTAG),depressive symptom measurement,GCST010642,14:64219489,Mental or Behavioural Disorder
414,ESR2,ESR2,Not specified,rs915057-<b>G</b>,8 x 10-10,,0.58,1.0309278,'-,[1.02-1.04],"ESR2, SYNE2",Depression,unipolar depression,GCST005839,14:64219489,Mental or Behavioural Disorder
415,ESR2,ESR2,Not specified,rs915057-<b>G</b>,2 x 10-8,,NR,1.0204082,'-,'-,"ESR2, SYNE2",Bipolar disorder or major depressive disorder,"unipolar depression, bipolar disorder",GCST010416,14:64219489,Mental or Behavioural Disorder
416,ESR2,ESR2,Not specified,rs1152578-<b>C</b>,4 x 10-12,,0.5643,1.0152284,'-,[1.01-1.02],ESR2,Depression,unipolar depression,GCST007342,14:64230319,Mental or Behavioural Disorder
1086,HNF1A,HNF1A,Not specified,rs77741769-<b>T</b>,8 x 10-9,,NR,'-,5.775 z score increase,'-,"HNF1A-AS1, RPL12P33",Depression,unipolar depression,GCST006477,12:120926032,Mental or Behavioural Disorder
1087,HNF1A,HNF1A,Not specified,rs77741769-<b>?</b>,8 x 10-9,,'-,'-,'-,'-,"HNF1A-AS1, RPL12P33",Depressive symptoms,depressive symptom measurement,GCST010647,12:120926032,Mental or Behavioural Disorder
1088,HNF1A,HNF1A,Not specified,rs2243616-<b>T</b>,4 x 10-8,,0.6464,'-,0.0107 unit increase,[0.0068-0.0146],HNF1A-AS1,Subjective well-being (MTAG),wellbeing measurement,GCST005325,12:120968567,Mental or Behavioural Disorder
1097,HNF1A,HNF1A,Not specified,rs11065384-<b>?</b>,2 x 10-8,,0.3067,'-,0.002884 unit decrease,'-,HNF1A,Forns index in high alcohol intake,"liver fibrosis measurement, alcohol abuse",GCST90011734,12:120985482,Mental or Behavioural Disorder
1212,HNF1A,HNF1A-AS1,Not specified,rs77741769-<b>T</b>,8 x 10-9,,NR,'-,5.775 z score increase,'-,"HNF1A-AS1, RPL12P33",Depression,unipolar depression,GCST006477,12:120926032,Mental or Behavioural Disorder
1213,HNF1A,HNF1A-AS1,Not specified,rs77741769-<b>?</b>,8 x 10-9,,'-,'-,'-,'-,"HNF1A-AS1, RPL12P33",Depressive symptoms,depressive symptom measurement,GCST010647,12:120926032,Mental or Behavioural Disorder
1214,HNF1A,HNF1A-AS1,Not specified,rs2243616-<b>T</b>,4 x 10-8,,0.6464,'-,0.0107 unit increase,[0.0068-0.0146],HNF1A-AS1,Subjective well-being (MTAG),wellbeing measurement,GCST005325,12:120968567,Mental or Behavioural Disorder
2505,RAC1,PAK2,Not specified,rs2084385-<b>?</b>,5 x 10-6,,NR,'-,0.006 unit increase,[NR],PAK2,Total ventricular volume (Alzheimer's disease interaction),"Alzheimer's disease, brain volume measurement",GCST000892,3:196826996,Mental or Behavioural Disorder
2506,RAC1,PAK2,Not specified,rs10446497-<b>G</b>,9 x 10-6,,NR,1.0526316,'-,[NR],PAK2,Schizophrenia,schizophrenia,GCST003048,3:196819658,Mental or Behavioural Disorder
2520,RAC1,PAK6,Not specified,rs1048164-<b>A</b>,9 x 10-6,,NR,'-,0.4365 unit increase,NR,"C15orf56, BUB1B-PAK6, PAK6",Weight gain in amisulpride-treated first-episode psychosis,"psychosis, longitudinal BMI measurement, response to amisulpride",GCST010007,15:40250903,Mental or Behavioural Disorder
2521,RAC1,PAK6,Not specified,rs1048163-<b>G</b>,5 x 10-6,,0.3383,'-,0.4495 unit increase,NR,"PAK6, BUB1B-PAK6, C15orf56",Weight gain in amisulpride-treated first-episode psychosis,"psychosis, longitudinal BMI measurement, response to amisulpride",GCST010007,15:40251022,Mental or Behavioural Disorder
2522,RAC1,PAK6,Not specified,rs56282503-<b>?</b>,3 x 10-7,,NR,'-,'-,'-,PAK6,Schizophrenia,schizophrenia,GCST008459,15:40274558,Mental or Behavioural Disorder
2523,RAC1,PAK6,Not specified,rs56282503-<b>?</b>,2 x 10-8,,NR,1.0638298,'-,[1.04-1.09],PAK6,Schizophrenia,schizophrenia,GCST006803,15:40274558,Mental or Behavioural Disorder
2524,RAC1,PAK6,Not specified,rs56205728-<b>A</b>,4 x 10-9,,0.274,1.074,'-,[1.048-1.099],PAK6,Schizophrenia,schizophrenia,GCST002539,15:40275036,Mental or Behavioural Disorder
2525,RAC1,PAK6,Not specified,rs56205728-<b>A</b>,9 x 10-8,,NR,1.07,'-,[NR],PAK6,Schizophrenia,schizophrenia,GCST003048,15:40275036,Mental or Behavioural Disorder
2586,RAC1,RAC1,Not specified,rs33986000-<b>?</b>,7 x 10-6,(AA),NR,'-,0.637639 unit decrease,[NR],RAC1,Post-traumatic stress disorder (re-experiencing symptoms),post-traumatic stress disorder symptom measurement,GCST008490,7:6393119,Mental or Behavioural Disorder
2916,RAC1,TIAM2,Not specified,rs12525341-<b>?</b>,8 x 10-6,,'-,'-,'-,'-,TIAM2,Accelerated cognitive decline after conversion of mild cognitive impairment to Alzheimer's disease (Alzhiemer's diagnosis trajectory interaction),"Alzheimer's disease, cognitive decline measurement, Cognitive impairment",GCST004253,6:155173590,Mental or Behavioural Disorder
2917,RAC1,TIAM2,Not specified,rs149212786-<b>A</b>,2 x 10-6,,0.16188,'-,0.1099331 unit increase,[0.065-0.155],TIAM2,Nicotine withdrawal,nicotine withdrawal measurement,GCST006869,6:155029125,Mental or Behavioural Disorder
3009,TP53,TP53TG1,Not specified,rs74912003-<b>?</b>,5 x 10-8,,NR,1.2416036,'-,[1.16-1.32],"TP53TG1, TMEM243",Schizophrenia,schizophrenia,GCST009337,7:87252657,Mental or Behavioural Disorder
3029,TP53,WRAP53,Not specified,rs7640-<b>C</b>,4 x 10-10,,0.8,'-,0.008 unit increase,[0.006-0.01],WRAP53,Alcohol consumption,alcohol consumption measurement,GCST008757,17:7703404,Mental or Behavioural Disorder
89,RAC1,CYRIB,Not specified,rs10092658-<b>?</b>,6 x 10-6,(Aldolase),0.07,'-,'-,'-,CYRIB,Protein quantitative trait loci,fructose-bisphosphate aldolase measurement,GCST000189,8:129968226,Metabolism
98,RAC1,CYRIB,Not specified,rs837231-<b>T</b>,2 x 10-6,,0.326,'-,0.477 unit increase,[0.28-0.67],CYRIB,Sour taste perception in obesity with metabolic syndrome,sensory perception of taste,GCST008023,8:129975642,Metabolism
1046,HNF1A,HNF1A,Not specified,rs77059132-<b>A</b>,2 x 10-17,(C4),0.9733,'-,0.671 unit decrease,[0.52-0.83],"RPL12P33, HNF1A-AS1",Metabolite levels,acylcarnitine measurement,GCST009698,12:120937681,Metabolism
1047,HNF1A,HNF1A,Not specified,rs2650000-<b>A</b>,3 x 10-11,(CRP),0.45,'-,0.4 mmol/l decrease,[0.25-0.55],HNF1A-AS1,Metabolic traits,inflammatory response,GCST000292,12:120951159,Metabolism
1048,HNF1A,HNF1A,Not specified,rs7953249-<b>G</b>,7 x 10-16,,0.410997,'-,0.0160949 unit increase,[0.012-0.02],HNF1A-AS1,Apolipoprotein A1 levels,apolipoprotein A 1 measurement,GCST010241,12:120965921,Metabolism
1049,HNF1A,HNF1A,Not specified,rs7953249-<b>G</b>,2 x 10-8,(DG7),0.45,'-,0.17 unit decrease,[0.11-0.23],HNF1A-AS1,N-glycan levels,N-glycan measurement,GCST000925,12:120965921,Metabolism
1050,HNF1A,HNF1A,Not specified,rs7953249-<b>G</b>,3 x 10-11,(DG9),0.47,'-,0.17475872 (zscore) decrease,[0.12-0.23],HNF1A-AS1,N-glycan levels,N-glycan measurement,GCST005046,12:120965921,Metabolism
1052,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,2 x 10-8,(Cer d18:2/24:1),0.603,'-,0.0983 unit increase,[0.064-0.133],"HNF1A-AS1, HNF1A",Metabolite levels,ceramide measurement,GCST009698,12:120978847,Metabolism
1051,HNF1A,HNF1A,Not specified,rs12815613-<b>A</b>,3 x 10-6,,NR,'-,4.654 Z score decrease,[NR],HNF1A-AS1,Very long-chain saturated fatty acid levels (fatty acid 20:0),very long-chain saturated fatty acid measurement,GCST002690,12:120969453,Metabolism
1053,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,5 x 10-8,(East Asian),0.4958,'-,0.0355 mg/dL increase,[0.023-0.048],"HNF1A-AS1, HNF1A",Urate levels,urate measurement,GCST008972,12:120978847,Metabolism
1054,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,3 x 10-12,,0.0314,'-,0.080982 mg/dL decrease,[0.058-0.104],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008971,12:120979061,Metabolism
1055,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,3 x 10-14,,0.033,'-,0.0846 mg/dL decrease,[0.063-0.106],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008972,12:120979061,Metabolism
1056,HNF1A,HNF1A,Not specified,rs2244608-<b>A</b>,2 x 10-13,(women),0.37470001,'-,0.0344 mg/dL decrease,[0.025-0.044],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST008973,12:120979185,Metabolism
1057,HNF1A,HNF1A,Not specified,rs2244608-<b>A</b>,8 x 10-8,(women),0.68,'-,0.036 mg/dl increase,[0.023-0.049],"HNF1A, HNF1A-AS1",Urate levels,urate measurement,GCST001791,12:120979185,Metabolism
1058,HNF1A,HNF1A,Not specified,rs7979473-<b>?</b>,1 x 10-9,(M_LDL_P),NR,'-,0.023851078 unit decrease,NR,HNF1A,Serum metabolite levels (CMS),serum metabolite measurement,GCST009240,12:120982457,Metabolism
1059,HNF1A,HNF1A,Not specified,rs1169292-<b>C</b>,5 x 10-22,,0.689482,'-,0.0217273 unit decrease,[0.017-0.026],HNF1A,Apolipoprotein B levels,apolipoprotein B measurement,GCST010243,12:120988675,Metabolism
1060,HNF1A,HNF1A,Not specified,rs1169303-<b>A</b>,5 x 10-12,,0.51,'-,0.0126 unit increase,[0.009-0.0162],HNF1A,Urate levels,urate measurement,GCST011119,12:120998573,Metabolism
1061,HNF1A,HNF1A,Not specified,rs735396-<b>G</b>,4 x 10-8,(DG11),0.38,'-,0.17 unit increase,[0.11-0.23],"C12orf43, HNF1A",N-glycan levels,N-glycan measurement,GCST000925,12:121001041,Metabolism
1062,HNF1A,HNF1A,Not specified,rs735396-<b>G</b>,4 x 10-10,(GP13),0.4,'-,0.16835412 (zscore) increase,[0.12-0.22],"C12orf43, HNF1A",N-glycan levels,N-glycan measurement,GCST005046,12:121001041,Metabolism
1063,HNF1A,HNF1A,Not specified,rs735396-<b>G</b>,4 x 10-8,(GP15),0.4,'-,0.14734995 (zscore) increase,[0.095-0.2],"C12orf43, HNF1A",N-glycan levels,N-glycan measurement,GCST005046,12:121001041,Metabolism
1064,HNF1A,HNF1A,Not specified,rs735396-<b>G</b>,8 x 10-12,(DG7),0.39,'-,0.1848085 (zscore) decrease,[0.13-0.24],"C12orf43, HNF1A",N-glycan levels,N-glycan measurement,GCST005046,12:121001041,Metabolism
1065,HNF1A,HNF1A,Not specified,rs735396-<b>G</b>,4 x 10-9,(DG11),0.39,'-,0.15703972 (zscore) increase,[0.1-0.21],"C12orf43, HNF1A",N-glycan levels,N-glycan measurement,GCST005046,12:121001041,Metabolism
1066,HNF1A,HNF1A,Not specified,rs735396-<b>G</b>,5 x 10-10,(FUC-A),0.4,'-,0.16801201 (zscore) decrease,[0.12-0.22],"C12orf43, HNF1A",N-glycan levels,N-glycan measurement,GCST005046,12:121001041,Metabolism
1190,HNF1A,HNF1A-AS1,Not specified,rs77059132-<b>A</b>,2 x 10-17,(C4),0.9733,'-,0.671 unit decrease,[0.52-0.83],"RPL12P33, HNF1A-AS1",Metabolite levels,acylcarnitine measurement,GCST009698,12:120937681,Metabolism
1191,HNF1A,HNF1A-AS1,Not specified,rs2650000-<b>A</b>,3 x 10-11,(CRP),0.45,'-,0.4 mmol/l decrease,[0.25-0.55],HNF1A-AS1,Metabolic traits,inflammatory response,GCST000292,12:120951159,Metabolism
1192,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>G</b>,7 x 10-16,,0.410997,'-,0.0160949 unit increase,[0.012-0.02],HNF1A-AS1,Apolipoprotein A1 levels,apolipoprotein A 1 measurement,GCST010241,12:120965921,Metabolism
1193,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>G</b>,2 x 10-8,(DG7),0.45,'-,0.17 unit decrease,[0.11-0.23],HNF1A-AS1,N-glycan levels,N-glycan measurement,GCST000925,12:120965921,Metabolism
1194,HNF1A,HNF1A-AS1,Not specified,rs7953249-<b>G</b>,3 x 10-11,(DG9),0.47,'-,0.17475872 (zscore) decrease,[0.12-0.23],HNF1A-AS1,N-glycan levels,N-glycan measurement,GCST005046,12:120965921,Metabolism
1196,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,2 x 10-8,(Cer d18:2/24:1),0.603,'-,0.0983 unit increase,[0.064-0.133],"HNF1A-AS1, HNF1A",Metabolite levels,ceramide measurement,GCST009698,12:120978847,Metabolism
1195,HNF1A,HNF1A-AS1,Not specified,rs12815613-<b>A</b>,3 x 10-6,,NR,'-,4.654 Z score decrease,[NR],HNF1A-AS1,Very long-chain saturated fatty acid levels (fatty acid 20:0),very long-chain saturated fatty acid measurement,GCST002690,12:120969453,Metabolism
